barrio,tipo_gral,anio,mes,franja_grupo,cantidad_crimenes
CHACARITA,Crimenes No Violentos,2019,1,3,33
CHACARITA,Crimenes No Violentos,2019,1,4,40
CHACARITA,Crimenes No Violentos,2019,2,1,6
CHACARITA,Crimenes No Violentos,2019,2,2,24
CHACARITA,Crimenes No Violentos,2019,2,3,30
CHACARITA,Crimenes No Violentos,2019,2,4,37
CHACARITA,Crimenes No Violentos,2019,3,1,13
CHACARITA,Crimenes No Violentos,2019,3,2,26
CHACARITA,Crimenes No Violentos,2019,3,3,27
CHACARITA,Crimenes No Violentos,2019,3,4,40
CHACARITA,Crimenes No Violentos,2019,4,1,11
CHACARITA,Crimenes No Violentos,2019,4,2,21
CHACARITA,Crimenes No Violentos,2019,4,3,34
CHACARITA,Crimenes No Violentos,2019,4,4,29
CHACARITA,Crimenes No Violentos,2019,5,1,7
CHACARITA,Crimenes No Violentos,2019,5,2,29
CHACARITA,Crimenes No Violentos,2019,5,3,33
CHACARITA,Crimenes No Violentos,2019,5,4,33
CHACARITA,Crimenes No Violentos,2019,6,1,16
CHACARITA,Crimenes No Violentos,2019,6,2,16
CHACARITA,Crimenes No Violentos,2019,6,3,25
CHACARITA,Crimenes No Violentos,2019,6,4,31
CHACARITA,Crimenes No Violentos,2019,7,1,16
CHACARITA,Crimenes No Violentos,2019,7,2,16
CHACARITA,Crimenes No Violentos,2019,7,3,23
CHACARITA,Crimenes No Violentos,2019,7,4,36
CHACARITA,Crimenes No Violentos,2019,8,1,15
CHACARITA,Crimenes No Violentos,2019,8,2,17
CHACARITA,Crimenes No Violentos,2019,8,3,30
CHACARITA,Crimenes No Violentos,2019,8,4,34
CHACARITA,Crimenes No Violentos,2019,9,1,13
CHACARITA,Crimenes No Violentos,2019,9,2,22
CHACARITA,Crimenes No Violentos,2019,9,3,48
CHACARITA,Crimenes No Violentos,2019,9,4,36
CHACARITA,Crimenes No Violentos,2019,10,1,15
CHACARITA,Crimenes No Violentos,2019,10,2,22
CHACARITA,Crimenes No Violentos,2019,10,3,37
CHACARITA,Crimenes No Violentos,2019,10,4,39
CHACARITA,Crimenes No Violentos,2019,11,1,41
CHACARITA,Crimenes No Violentos,2019,11,2,11
CHACARITA,Crimenes No Violentos,2019,11,3,20
CHACARITA,Crimenes No Violentos,2019,11,4,16
CHACARITA,Crimenes No Violentos,2019,12,1,33
CHACARITA,Crimenes No Violentos,2019,12,2,19
CHACARITA,Crimenes No Violentos,2019,12,3,19
CHACARITA,Crimenes No Violentos,2019,12,4,21
CHACARITA,Crimenes No Violentos,2020,3,1,13
CHACARITA,Crimenes No Violentos,2020,3,2,19
CHACARITA,Crimenes No Violentos,2020,3,3,20
CHACARITA,Crimenes No Violentos,2020,3,4,16
CHACARITA,Crimenes No Violentos,2020,8,1,5
CHACARITA,Crimenes No Violentos,2020,8,2,15
CHACARITA,Crimenes No Violentos,2020,8,3,16
CHACARITA,Crimenes No Violentos,2020,8,4,11
CHACARITA,Crimenes No Violentos,2020,9,1,6
CHACARITA,Crimenes No Violentos,2020,9,2,21
CHACARITA,Crimenes No Violentos,2020,9,3,23
CHACARITA,Crimenes No Violentos,2020,9,4,14
CHACARITA,Crimenes No Violentos,2020,10,1,3
CHACARITA,Crimenes No Violentos,2020,10,2,21
CHACARITA,Crimenes No Violentos,2020,10,3,20
CHACARITA,Crimenes No Violentos,2020,10,4,10
CHACARITA,Crimenes No Violentos,2020,11,1,11
CHACARITA,Crimenes No Violentos,2020,11,2,17
CHACARITA,Crimenes No Violentos,2020,11,3,20
CHACARITA,Crimenes No Violentos,2020,11,4,14
CHACARITA,Crimenes No Violentos,2020,12,1,7
CHACARITA,Crimenes No Violentos,2020,12,2,22
CHACARITA,Crimenes No Violentos,2020,12,3,28
CHACARITA,Crimenes No Violentos,2020,12,4,13
CHACARITA,Crimenes No Violentos,2021,1,1,8
CHACARITA,Crimenes No Violentos,2021,1,2,18
CHACARITA,Crimenes No Violentos,2021,1,3,14
CHACARITA,Crimenes No Violentos,2021,1,4,23
CHACARITA,Crimenes No Violentos,2021,2,1,13
CHACARITA,Crimenes No Violentos,2021,2,2,24
CHACARITA,Crimenes No Violentos,2021,2,3,16
CHACARITA,Crimenes No Violentos,2021,2,4,19
CHACARITA,Crimenes No Violentos,2021,3,1,14
CHACARITA,Crimenes No Violentos,2021,3,2,29
CHACARITA,Crimenes No Violentos,2021,3,3,27
CHACARITA,Crimenes No Violentos,2021,3,4,29
CHACARITA,Crimenes No Violentos,2021,4,1,3
CHACARITA,Crimenes No Violentos,2021,4,2,17
CHACARITA,Crimenes No Violentos,2021,4,3,23
CHACARITA,Crimenes No Violentos,2021,4,4,18
CHACARITA,Crimenes No Violentos,2021,5,1,6
CHACARITA,Crimenes No Violentos,2021,5,2,19
CHACARITA,Crimenes No Violentos,2021,5,3,31
CHACARITA,Crimenes No Violentos,2021,5,4,20
CHACARITA,Crimenes No Violentos,2021,6,1,4
CHACARITA,Crimenes No Violentos,2021,6,2,22
CHACARITA,Crimenes No Violentos,2021,6,3,31
CHACARITA,Crimenes No Violentos,2021,6,4,17
CHACARITA,Crimenes No Violentos,2021,7,1,7
CHACARITA,Crimenes No Violentos,2021,7,2,24
CHACARITA,Crimenes No Violentos,2021,7,3,23
CHACARITA,Crimenes No Violentos,2021,7,4,28
CHACARITA,Crimenes No Violentos,2021,8,1,10
CHACARITA,Crimenes No Violentos,2021,8,2,24
CHACARITA,Crimenes No Violentos,2021,8,3,28
CHACARITA,Crimenes No Violentos,2021,8,4,25
CHACARITA,Crimenes No Violentos,2021,9,1,9
CHACARITA,Crimenes No Violentos,2021,9,2,17
CHACARITA,Crimenes No Violentos,2021,9,3,14
CHACARITA,Crimenes No Violentos,2021,9,4,19
CHACARITA,Crimenes No Violentos,2021,10,1,9
CHACARITA,Crimenes No Violentos,2021,10,2,28
CHACARITA,Crimenes No Violentos,2021,10,3,26
CHACARITA,Crimenes No Violentos,2021,10,4,25
CHACARITA,Crimenes No Violentos,2021,11,1,9
CHACARITA,Crimenes No Violentos,2021,11,2,31
CHACARITA,Crimenes No Violentos,2021,11,3,25
CHACARITA,Crimenes No Violentos,2021,11,4,25
CHACARITA,Crimenes No Violentos,2021,12,1,21
CHACARITA,Crimenes No Violentos,2021,12,2,39
CHACARITA,Crimenes No Violentos,2021,12,3,33
CHACARITA,Crimenes No Violentos,2021,12,4,25
CHACARITA,Crimenes No Violentos,2022,1,1,15
CHACARITA,Crimenes No Violentos,2022,1,2,19
CHACARITA,Crimenes No Violentos,2022,1,3,34
CHACARITA,Crimenes No Violentos,2022,1,4,38
CHACARITA,Crimenes No Violentos,2022,2,1,16
CHACARITA,Crimenes No Violentos,2022,2,2,32
CHACARITA,Crimenes No Violentos,2022,2,3,20
CHACARITA,Crimenes No Violentos,2022,2,4,19
CHACARITA,Crimenes No Violentos,2022,3,1,18
CHACARITA,Crimenes No Violentos,2022,3,2,33
CHACARITA,Crimenes No Violentos,2022,3,3,30
CHACARITA,Crimenes No Violentos,2022,3,4,26
CHACARITA,Crimenes No Violentos,2022,4,1,11
CHACARITA,Crimenes No Violentos,2022,4,2,31
CHACARITA,Crimenes No Violentos,2022,4,3,29
CHACARITA,Crimenes No Violentos,2022,4,4,27
CHACARITA,Crimenes No Violentos,2022,5,1,20
CHACARITA,Crimenes No Violentos,2022,5,2,31
CHACARITA,Crimenes No Violentos,2022,5,3,34
CHACARITA,Crimenes No Violentos,2022,5,4,22
CHACARITA,Crimenes No Violentos,2022,6,1,26
CHACARITA,Crimenes No Violentos,2022,6,2,24
CHACARITA,Crimenes No Violentos,2022,6,3,30
CHACARITA,Crimenes No Violentos,2022,6,4,28
CHACARITA,Crimenes No Violentos,2022,7,1,18
CHACARITA,Crimenes No Violentos,2022,7,2,21
CHACARITA,Crimenes No Violentos,2022,7,3,24
CHACARITA,Crimenes No Violentos,2022,7,4,24
CHACARITA,Crimenes No Violentos,2022,8,1,19
CHACARITA,Crimenes No Violentos,2022,8,2,37
CHACARITA,Crimenes No Violentos,2022,8,3,34
CHACARITA,Crimenes No Violentos,2022,8,4,31
CHACARITA,Crimenes No Violentos,2022,9,1,25
CHACARITA,Crimenes No Violentos,2022,9,2,30
CHACARITA,Crimenes No Violentos,2022,9,3,33
CHACARITA,Crimenes No Violentos,2022,9,4,36
CHACARITA,Crimenes No Violentos,2022,10,1,30
CHACARITA,Crimenes No Violentos,2022,10,2,45
CHACARITA,Crimenes No Violentos,2022,10,3,24
CHACARITA,Crimenes No Violentos,2022,10,4,38
CHACARITA,Crimenes No Violentos,2022,11,1,27
CHACARITA,Crimenes No Violentos,2022,11,2,37
CHACARITA,Crimenes No Violentos,2022,11,3,38
CHACARITA,Crimenes No Violentos,2022,11,4,44
CHACARITA,Crimenes No Violentos,2022,12,1,28
CHACARITA,Crimenes No Violentos,2022,12,2,42
CHACARITA,Crimenes No Violentos,2022,12,3,27
CHACARITA,Crimenes No Violentos,2022,12,4,44
CHACARITA,Crimenes Viales,2018,1,1,3
CHACARITA,Crimenes Viales,2018,1,2,3
CHACARITA,Crimenes Viales,2018,1,3,4
CHACARITA,Crimenes Viales,2018,1,4,8
CHACARITA,Crimenes Viales,2018,2,2,4
CHACARITA,Crimenes Viales,2018,2,3,5
CHACARITA,Crimenes Viales,2018,2,4,4
CHACARITA,Crimenes Viales,2018,3,2,3
CHACARITA,Crimenes Viales,2018,3,3,3
CHACARITA,Crimenes Viales,2018,3,4,3
CHACARITA,Crimenes Viales,2018,4,2,1
CHACARITA,Crimenes Viales,2018,4,4,1
CHACARITA,Crimenes Viales,2018,5,4,4
CHACARITA,Crimenes Viales,2018,6,1,1
CHACARITA,Crimenes Viales,2018,6,2,4
CHACARITA,Crimenes Viales,2018,6,3,3
CHACARITA,Crimenes Viales,2018,7,2,2
CHACARITA,Crimenes Viales,2018,7,3,2
CHACARITA,Crimenes Viales,2018,7,4,1
CHACARITA,Crimenes Viales,2018,8,1,1
CHACARITA,Crimenes Viales,2018,8,2,3
CHACARITA,Crimenes Viales,2018,8,3,12
CHACARITA,Crimenes Viales,2018,8,4,7
CHACARITA,Crimenes Viales,2018,9,1,1
CHACARITA,Crimenes Viales,2018,9,2,4
CHACARITA,Crimenes Viales,2018,9,3,3
CHACARITA,Crimenes Viales,2018,9,4,6
CHACARITA,Crimenes Viales,2018,10,1,2
CHACARITA,Crimenes Viales,2018,10,2,7
CHACARITA,Crimenes Viales,2018,10,3,5
CHACARITA,Crimenes Viales,2018,10,4,8
CHACARITA,Crimenes Viales,2018,11,1,1
CHACARITA,Crimenes Viales,2018,11,2,2
CHACARITA,Crimenes Viales,2018,11,3,8
CHACARITA,Crimenes Viales,2018,11,4,4
CHACARITA,Crimenes Viales,2018,12,2,2
CHACARITA,Crimenes Viales,2018,12,3,9
CHACARITA,Crimenes Viales,2018,12,4,4
CHACARITA,Crimenes Viales,2019,1,1,1
CHACARITA,Crimenes Viales,2019,1,2,6
CHACARITA,Crimenes Viales,2019,1,3,3
CHACARITA,Crimenes Viales,2019,1,4,7
CHACARITA,Crimenes Viales,2019,2,1,1
CHACARITA,Crimenes Viales,2019,2,2,4
CHACARITA,Crimenes Viales,2019,2,3,2
CHACARITA,Crimenes Viales,2019,2,4,5
CHACARITA,Crimenes Viales,2019,3,1,2
CHACARITA,Crimenes Viales,2019,3,2,7
CHACARITA,Crimenes Viales,2019,3,3,8
CHACARITA,Crimenes Viales,2019,3,4,8
CHACARITA,Crimenes Viales,2019,4,2,4
CHACARITA,Crimenes Viales,2019,4,3,8
CHACARITA,Crimenes Viales,2019,4,4,5
CHACARITA,Crimenes Viales,2019,5,1,1
CHACARITA,Crimenes Viales,2019,5,2,2
CHACARITA,Crimenes Viales,2019,5,3,10
CHACARITA,Crimenes Viales,2019,5,4,6
CHACARITA,Crimenes Viales,2019,6,2,5
CHACARITA,Crimenes Viales,2019,6,3,7
CHACARITA,Crimenes Viales,2019,6,4,3
CHACARITA,Crimenes Viales,2019,7,1,2
CHACARITA,Crimenes Viales,2019,7,2,8
CHACARITA,Crimenes Viales,2019,7,3,8
CHACARITA,Crimenes Viales,2019,7,4,5
CHACARITA,Crimenes Viales,2019,8,1,2
CHACARITA,Crimenes Viales,2019,8,2,7
CHACARITA,Crimenes Viales,2019,8,3,7
CHACARITA,Crimenes Viales,2019,8,4,4
CHACARITA,Crimenes Viales,2019,9,2,6
CHACARITA,Crimenes Viales,2019,9,3,7
CHACARITA,Crimenes Viales,2019,9,4,6
CHACARITA,Crimenes Viales,2019,10,2,4
CHACARITA,Crimenes Viales,2019,10,3,6
CHACARITA,Crimenes Viales,2019,10,4,3
CHACARITA,Crimenes Viales,2019,11,1,1
CHACARITA,Crimenes Viales,2019,11,2,1
CHACARITA,Crimenes Viales,2019,11,3,7
CHACARITA,Crimenes Viales,2019,11,4,4
CHACARITA,Crimenes Viales,2019,12,3,2
CHACARITA,Crimenes Viales,2019,12,4,3
CHACARITA,Crimenes Viales,2020,3,1,1
CHACARITA,Crimenes Viales,2020,3,2,1
CHACARITA,Crimenes Viales,2020,3,4,3
CHACARITA,Crimenes Viales,2020,8,2,1
CHACARITA,Crimenes Viales,2020,8,3,2
CHACARITA,Crimenes Viales,2020,8,4,2
CHACARITA,Crimenes Viales,2020,9,1,2
CHACARITA,Crimenes Viales,2020,9,2,2
CHACARITA,Crimenes Viales,2020,9,3,2
CHACARITA,Crimenes Viales,2020,9,4,4
CHACARITA,Crimenes Viales,2020,10,2,4
CHACARITA,Crimenes Viales,2020,10,3,7
CHACARITA,Crimenes Viales,2020,10,4,3
CHACARITA,Crimenes Viales,2020,11,1,1
CHACARITA,Crimenes Viales,2020,11,2,2
CHACARITA,Crimenes Viales,2020,11,3,3
CHACARITA,Crimenes Viales,2020,11,4,1
CHACARITA,Crimenes Viales,2020,12,1,2
CHACARITA,Crimenes Viales,2020,12,2,6
CHACARITA,Crimenes Viales,2020,12,3,4
CHACARITA,Crimenes Viales,2020,12,4,1
CHACARITA,Crimenes Viales,2021,1,3,2
CHACARITA,Crimenes Viales,2021,1,4,1
CHACARITA,Crimenes Viales,2021,2,3,5
CHACARITA,Crimenes Viales,2021,2,4,4
CHACARITA,Crimenes Viales,2021,3,1,1
CHACARITA,Crimenes Viales,2021,3,2,2
CHACARITA,Crimenes Viales,2021,3,3,5
CHACARITA,Crimenes Viales,2021,3,4,1
CHACARITA,Crimenes Viales,2021,4,1,1
CHACARITA,Crimenes Viales,2021,4,2,1
CHACARITA,Crimenes Viales,2021,4,3,3
CHACARITA,Crimenes Viales,2021,4,4,3
CHACARITA,Crimenes Viales,2021,5,1,3
CHACARITA,Crimenes Viales,2021,5,3,1
CHACARITA,Crimenes Viales,2021,6,2,2
CHACARITA,Crimenes Viales,2021,6,3,11
CHACARITA,Crimenes Viales,2021,6,4,5
CHACARITA,Crimenes Viales,2021,7,2,1
CHACARITA,Crimenes Viales,2021,7,3,6
CHACARITA,Crimenes Viales,2021,7,4,3
CHACARITA,Crimenes Viales,2021,8,1,4
CHACARITA,Crimenes Viales,2021,8,2,6
CHACARITA,Crimenes Viales,2021,8,3,6
CHACARITA,Crimenes Viales,2021,8,4,3
CHACARITA,Crimenes Viales,2021,9,1,1
CHACARITA,Crimenes Viales,2021,9,3,6
CHACARITA,Crimenes Viales,2021,9,4,1
CHACARITA,Crimenes Viales,2021,10,2,2
CHACARITA,Crimenes Viales,2021,10,3,5
CHACARITA,Crimenes Viales,2021,10,4,2
CHACARITA,Crimenes Viales,2021,11,1,1
CHACARITA,Crimenes Viales,2021,11,2,3
CHACARITA,Crimenes Viales,2021,11,3,10
CHACARITA,Crimenes Viales,2021,11,4,4
CHACARITA,Crimenes Viales,2021,12,1,5
CHACARITA,Crimenes Viales,2021,12,2,4
CHACARITA,Crimenes Viales,2021,12,3,7
CHACARITA,Crimenes Viales,2021,12,4,1
CHACARITA,Crimenes Viales,2022,1,2,1
CHACARITA,Crimenes Viales,2022,1,3,1
CHACARITA,Crimenes Viales,2022,1,4,3
CHACARITA,Crimenes Viales,2022,2,1,2
CHACARITA,Crimenes Viales,2022,2,2,3
CHACARITA,Crimenes Viales,2022,2,3,2
CHACARITA,Crimenes Viales,2022,2,4,3
CHACARITA,Crimenes Viales,2022,3,1,1
CHACARITA,Crimenes Viales,2022,3,2,2
CHACARITA,Crimenes Viales,2022,3,3,3
CHACARITA,Crimenes Viales,2022,3,4,4
CHACARITA,Crimenes Viales,2022,4,2,6
CHACARITA,Crimenes Viales,2022,4,3,7
CHACARITA,Crimenes Viales,2022,4,4,1
CHACARITA,Crimenes Viales,2022,5,1,2
CHACARITA,Crimenes Viales,2022,5,2,4
CHACARITA,Crimenes Viales,2022,5,3,6
CHACARITA,Crimenes Viales,2022,5,4,5
CHACARITA,Crimenes Viales,2022,6,1,2
CHACARITA,Crimenes Viales,2022,6,2,2
CHACARITA,Crimenes Viales,2022,6,3,4
CHACARITA,Crimenes Viales,2022,6,4,5
CHACARITA,Crimenes Viales,2022,7,1,1
CHACARITA,Crimenes Viales,2022,7,2,4
CHACARITA,Crimenes Viales,2022,7,3,4
CHACARITA,Crimenes Viales,2022,7,4,6
CHACARITA,Crimenes Viales,2022,8,1,3
CHACARITA,Crimenes Viales,2022,8,2,2
CHACARITA,Crimenes Viales,2022,8,3,10
CHACARITA,Crimenes Viales,2022,8,4,4
CHACARITA,Crimenes Viales,2022,9,1,1
CHACARITA,Crimenes Viales,2022,9,2,2
CHACARITA,Crimenes Viales,2022,9,3,7
CHACARITA,Crimenes Viales,2022,9,4,2
CHACARITA,Crimenes Viales,2022,10,1,3
CHACARITA,Crimenes Viales,2022,10,2,1
CHACARITA,Crimenes Viales,2022,10,3,3
CHACARITA,Crimenes Viales,2022,10,4,2
CHACARITA,Crimenes Viales,2022,11,1,1
CHACARITA,Crimenes Viales,2022,11,2,3
CHACARITA,Crimenes Viales,2022,11,3,7
CHACARITA,Crimenes Viales,2022,12,2,3
CHACARITA,Crimenes Viales,2022,12,3,4
CHACARITA,Crimenes Viales,2022,12,4,6
CHACARITA,Crimenes Violentos,2018,1,1,6
CHACARITA,Crimenes Violentos,2018,1,2,7
CHACARITA,Crimenes Violentos,2018,1,3,8
CHACARITA,Crimenes Violentos,2018,1,4,12
CHACARITA,Crimenes Violentos,2018,2,1,5
CHACARITA,Crimenes Violentos,2018,2,2,2
CHACARITA,Crimenes Violentos,2018,2,3,10
CHACARITA,Crimenes Violentos,2018,2,4,11
CHACARITA,Crimenes Violentos,2018,3,1,8
CHACARITA,Crimenes Violentos,2018,3,2,5
CHACARITA,Crimenes Violentos,2018,3,3,7
CHACARITA,Crimenes Violentos,2018,3,4,13
CHACARITA,Crimenes Violentos,2018,4,1,1
CHACARITA,Crimenes Violentos,2018,4,2,1
CHACARITA,Crimenes Violentos,2018,4,3,1
CHACARITA,Crimenes Violentos,2018,5,1,3
CHACARITA,Crimenes Violentos,2018,5,2,2
CHACARITA,Crimenes Violentos,2018,5,3,4
CHACARITA,Crimenes Violentos,2018,5,4,9
CHACARITA,Crimenes Violentos,2018,6,1,2
CHACARITA,Crimenes Violentos,2018,6,2,2
CHACARITA,Crimenes Violentos,2018,6,3,6
CHACARITA,Crimenes Violentos,2018,6,4,6
CHACARITA,Crimenes Violentos,2018,7,1,1
CHACARITA,Crimenes Violentos,2018,7,2,4
CHACARITA,Crimenes Violentos,2018,7,3,5
CHACARITA,Crimenes Violentos,2018,7,4,5
CHACARITA,Crimenes Violentos,2018,8,1,4
CHACARITA,Crimenes Violentos,2018,8,2,6
CHACARITA,Crimenes Violentos,2018,8,3,5
CHACARITA,Crimenes Violentos,2018,8,4,14
CHACARITA,Crimenes Violentos,2018,9,1,12
CHACARITA,Crimenes Violentos,2018,9,2,6
CHACARITA,Crimenes Violentos,2018,9,3,12
CHACARITA,Crimenes Violentos,2018,9,4,18
CHACARITA,Crimenes Violentos,2018,10,1,9
CHACARITA,Crimenes Violentos,2018,10,2,3
CHACARITA,Crimenes Violentos,2018,10,3,3
CHACARITA,Crimenes Violentos,2018,10,4,8
CHACARITA,Crimenes Violentos,2018,11,1,7
CHACARITA,Crimenes Violentos,2018,11,2,9
CHACARITA,Crimenes Violentos,2018,11,3,14
CHACARITA,Crimenes Violentos,2018,11,4,18
CHACARITA,Crimenes Violentos,2018,12,1,14
CHACARITA,Crimenes Violentos,2018,12,2,6
CHACARITA,Crimenes Violentos,2018,12,3,16
CHACARITA,Crimenes Violentos,2018,12,4,13
CHACARITA,Crimenes Violentos,2019,1,1,7
CHACARITA,Crimenes Violentos,2019,1,2,8
CHACARITA,Crimenes Violentos,2019,1,3,15
CHACARITA,Crimenes Violentos,2019,1,4,38
CHACARITA,Crimenes Violentos,2019,2,1,11
CHACARITA,Crimenes Violentos,2019,2,2,9
CHACARITA,Crimenes Violentos,2019,2,3,17
CHACARITA,Crimenes Violentos,2019,2,4,18
CHACARITA,Crimenes Violentos,2019,3,1,11
CHACARITA,Crimenes Violentos,2019,3,2,6
CHACARITA,Crimenes Violentos,2019,3,3,14
CHACARITA,Crimenes Violentos,2019,3,4,8
CHACARITA,Crimenes Violentos,2019,4,1,13
CHACARITA,Crimenes Violentos,2019,4,2,9
CHACARITA,Crimenes Violentos,2019,4,3,10
CHACARITA,Crimenes Violentos,2019,4,4,13
CHACARITA,Crimenes Violentos,2019,5,1,9
CHACARITA,Crimenes Violentos,2019,5,2,12
CHACARITA,Crimenes Violentos,2019,5,3,15
CHACARITA,Crimenes Violentos,2019,5,4,14
CHACARITA,Crimenes Violentos,2019,6,1,4
CHACARITA,Crimenes Violentos,2019,6,2,7
CHACARITA,Crimenes Violentos,2019,6,3,13
CHACARITA,Crimenes Violentos,2019,6,4,8
CHACARITA,Crimenes Violentos,2019,7,1,1
CHACARITA,Crimenes Violentos,2019,7,2,3
CHACARITA,Crimenes Violentos,2019,7,3,10
CHACARITA,Crimenes Violentos,2019,7,4,13
CHACARITA,Crimenes Violentos,2019,8,1,6
CHACARITA,Crimenes Violentos,2019,8,2,7
CHACARITA,Crimenes Violentos,2019,8,3,6
CHACARITA,Crimenes Violentos,2019,8,4,12
CHACARITA,Crimenes Violentos,2019,9,1,7
CHACARITA,Crimenes Violentos,2019,9,2,2
CHACARITA,Crimenes Violentos,2019,9,3,9
CHACARITA,Crimenes Violentos,2019,9,4,8
CHACARITA,Crimenes Violentos,2019,10,1,11
CHACARITA,Crimenes Violentos,2019,10,2,2
CHACARITA,Crimenes Violentos,2019,10,3,9
CHACARITA,Crimenes Violentos,2019,10,4,14
CHACARITA,Crimenes Violentos,2019,11,1,4
CHACARITA,Crimenes Violentos,2019,11,2,7
CHACARITA,Crimenes Violentos,2019,11,3,8
CHACARITA,Crimenes Violentos,2019,11,4,5
CHACARITA,Crimenes Violentos,2019,12,1,16
CHACARITA,Crimenes Violentos,2019,12,2,10
CHACARITA,Crimenes Violentos,2019,12,3,14
CHACARITA,Crimenes Violentos,2019,12,4,19
CHACARITA,Crimenes Violentos,2020,3,1,10
CHACARITA,Crimenes Violentos,2020,3,2,7
CHACARITA,Crimenes Violentos,2020,3,3,5
CHACARITA,Crimenes Violentos,2020,3,4,12
CHACARITA,Crimenes Violentos,2020,8,1,9
CHACARITA,Crimenes Violentos,2020,8,2,5
CHACARITA,Crimenes Violentos,2020,8,3,9
CHACARITA,Crimenes Violentos,2020,8,4,9
CHACARITA,Crimenes Violentos,2020,9,1,4
CHACARITA,Crimenes Violentos,2020,9,2,1
CHACARITA,Crimenes Violentos,2020,9,3,6
CHACARITA,Crimenes Violentos,2020,9,4,7
CHACARITA,Crimenes Violentos,2020,10,1,2
CHACARITA,Crimenes Violentos,2020,10,2,1
CHACARITA,Crimenes Violentos,2020,10,3,6
CHACARITA,Crimenes Violentos,2020,10,4,11
CHACARITA,Crimenes Violentos,2020,11,1,6
CHACARITA,Crimenes Violentos,2020,11,2,4
CHACARITA,Crimenes Violentos,2020,11,3,9
CHACARITA,Crimenes Violentos,2020,11,4,10
CHACARITA,Crimenes Violentos,2020,12,1,5
CHACARITA,Crimenes Violentos,2020,12,2,8
CHACARITA,Crimenes Violentos,2020,12,3,15
CHACARITA,Crimenes Violentos,2020,12,4,13
CHACARITA,Crimenes Violentos,2021,1,1,12
CHACARITA,Crimenes Violentos,2021,1,2,11
CHACARITA,Crimenes Violentos,2021,1,3,11
CHACARITA,Crimenes Violentos,2021,1,4,17
CHACARITA,Crimenes Violentos,2021,2,1,6
CHACARITA,Crimenes Violentos,2021,2,2,5
CHACARITA,Crimenes Violentos,2021,2,3,7
CHACARITA,Crimenes Violentos,2021,2,4,14
CHACARITA,Crimenes Violentos,2021,3,1,5
CHACARITA,Crimenes Violentos,2021,3,2,7
CHACARITA,Crimenes Violentos,2021,3,3,12
CHACARITA,Crimenes Violentos,2021,3,4,15
CHACARITA,Crimenes Violentos,2021,4,1,12
CHACARITA,Crimenes Violentos,2021,4,2,2
CHACARITA,Crimenes Violentos,2021,4,3,8
CHACARITA,Crimenes Violentos,2021,4,4,13
CHACARITA,Crimenes Violentos,2021,5,1,8
CHACARITA,Crimenes Violentos,2021,5,2,3
CHACARITA,Crimenes Violentos,2021,5,3,4
CHACARITA,Crimenes Violentos,2021,5,4,7
CHACARITA,Crimenes Violentos,2021,6,1,2
CHACARITA,Crimenes Violentos,2021,6,2,2
CHACARITA,Crimenes Violentos,2021,6,3,10
CHACARITA,Crimenes Violentos,2021,6,4,12
CHACARITA,Crimenes Violentos,2021,7,1,3
CHACARITA,Crimenes Violentos,2021,7,2,2
CHACARITA,Crimenes Violentos,2021,7,3,9
CHACARITA,Crimenes Violentos,2021,7,4,15
CHACARITA,Crimenes Violentos,2021,8,1,6
CHACARITA,Crimenes Violentos,2021,8,2,5
CHACARITA,Crimenes Violentos,2021,8,3,8
CHACARITA,Crimenes Violentos,2021,8,4,11
CHACARITA,Crimenes Violentos,2021,9,1,6
CHACARITA,Crimenes Violentos,2021,9,2,5
CHACARITA,Crimenes Violentos,2021,9,3,11
CHACARITA,Crimenes Violentos,2021,9,4,9
CHACARITA,Crimenes Violentos,2021,10,1,4
CHACARITA,Crimenes Violentos,2021,10,2,3
CHACARITA,Crimenes Violentos,2021,10,3,10
CHACARITA,Crimenes Violentos,2021,10,4,13
CHACARITA,Crimenes Violentos,2021,11,1,5
CHACARITA,Crimenes Violentos,2021,11,2,7
CHACARITA,Crimenes Violentos,2021,11,3,12
CHACARITA,Crimenes Violentos,2021,11,4,9
CHACARITA,Crimenes Violentos,2021,12,1,7
CHACARITA,Crimenes Violentos,2021,12,2,4
CHACARITA,Crimenes Violentos,2021,12,3,8
CHACARITA,Crimenes Violentos,2021,12,4,9
CHACARITA,Crimenes Violentos,2022,1,1,9
CHACARITA,Crimenes Violentos,2022,1,2,5
CHACARITA,Crimenes Violentos,2022,1,3,9
CHACARITA,Crimenes Violentos,2022,1,4,5
CHACARITA,Crimenes Violentos,2022,2,1,3
CHACARITA,Crimenes Violentos,2022,2,2,4
CHACARITA,Crimenes Violentos,2022,2,3,8
CHACARITA,Crimenes Violentos,2022,2,4,11
CHACARITA,Crimenes Violentos,2022,3,1,15
CHACARITA,Crimenes Violentos,2022,3,2,8
CHACARITA,Crimenes Violentos,2022,3,3,11
CHACARITA,Crimenes Violentos,2022,3,4,9
CHACARITA,Crimenes Violentos,2022,4,1,13
CHACARITA,Crimenes Violentos,2022,4,2,7
CHACARITA,Crimenes Violentos,2022,4,3,7
CHACARITA,Crimenes Violentos,2022,4,4,8
CHACARITA,Crimenes Violentos,2022,5,1,2
CHACARITA,Crimenes Violentos,2022,5,2,5
CHACARITA,Crimenes Violentos,2022,5,3,3
CHACARITA,Crimenes Violentos,2022,5,4,5
CHACARITA,Crimenes Violentos,2022,6,1,1
